Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used
11,STARLINK-30375          _CUTE-1.7+APD II (CO-65) ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.126357999999999998097521825002,126358.000000000000000000000000000000,107502.100000000005820766091346740723,105154.000000000000000000000000000000,4776.368266477546058013103902339935,2417685.050650625489652156829833984375,4776.368215957512802560813724994659,2417685.050588245969265699386596679688,0.000062379520386457443237304688,0.000050520033255452290177345276,100963
12,STARLINK-30375          _CANX-2                  ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.117139999999999994129140645782,117140.000000000000000000000000000000,106406.399999999994179233908653259277,105114.000000000000000000000000000000,10.501222205589376912371335492935,2138213.005180079489946365356445312500,10.501222029000114588370706769638,2138213.005191610660403966903686523438,0.000011531170457601547241210938,0.000000176589262324000628723297,100963
13,STARLINK-30375          _SHIJIAN-6 03B (SJ-6 03B),ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.108257999999999993123722674682,108258.000000000000000000000000000000,105510.899999999994179233908653259277,105117.000000000000000000000000000000,3912.658174877251440193504095077515,1969919.996133601060137152671813964844,3912.658169168202675791690126061440,1969919.996198580600321292877197265625,0.000064979540184140205383300781,0.000005709048764401813969016075,100963
14,STARLINK-30375          _COSMO-SKYMED 3          ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.112611000000000002763123063687,112611.000000000000000000000000000000,105800.899999999994179233908653259277,105006.000000000000000000000000000000,9.313926242156123080917495826725,922993.632975926739163696765899658203,9.313926564154776599480101140216,922993.632971267565153539180755615234,0.000004659174010157585144042969,0.000000321998653518562605313491,100963
15,STARLINK-30375          _SPIRALE A               ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.148050999999999988165910735916,148051.000000000000000000000000000000,131297.600000000005820766091346740723,129309.000000000000000000000000000000,677.020613443632669259386602789164,350272.544699493388179689645767211914,677.020601614778570365160703659058,350272.556963107839692384004592895508,0.012263614451512694358825683594,0.000011828854098894225899130106,100963
16,STARLINK-30375          _SPIRALE B               ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.140622999999999997999822198835,140623.000000000000000000000000000000,131079.000000000000000000000000000000,129904.000000000000000000000000000000,10338.877756010724624502472579479218,2413743.085875792894512414932250976562,10338.877903239617808139882981777191,2413743.123010044917464256286621093750,0.037134252022951841354370117188,0.000147228893183637410402297974,100963
17,STARLINK-30375          _NANOSAT 1B              ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.119922000000000000818900502964,119922.000000000000000000000000000000,107467.300000000002910383045673370361,105821.000000000000000000000000000000,22.959857141832170412953928462230,2316384.104114788584411144256591796875,22.959858215150863003373160609044,2316384.104118855670094490051269531250,0.000004067085683345794677734375,0.000001073318692590419232146814,100963
18,STARLINK-30375          _APRIZESAT 3             ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.126355999999999996097344023838,126356.000000000000000000000000000000,107616.300000000002910383045673370361,105490.000000000000000000000000000000,41.222059063825426505900395568460,1101913.959610505728051066398620605469,41.222059120557467792878014734015,1101913.959605376934632658958435058594,0.000005128793418407440185546875,0.000000056732041286977619165555,100963
19,STARLINK-30375          _SBSS (USA 216)          ,ANCAS,16,15,2419200.000000000000000000000000000000,357.315462252542090482165804132819,16,101551,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.125901999999999986146193009517,125902.000000000000000000000000000000,108040.399999999994179233908653259277,105947.000000000000000000000000000000,38.708182495008287560267490334809,2166285.868297653738409280776977539062,38.708182559321635096694080857560,2166285.868312299717217683792114257812,0.000014645978808403015136718750,0.000000064313347536426590522751,101548
20,STARLINK-30375          _SHIJIAN-6 04A (SJ-6 04A),ANCAS,16,15,2419200.000000000000000000000000000000,357.656461519956167194322915747762,16,101461,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.126723000000000002307487534381,126723.000000000000000000000000000000,107312.000000000000000000000000000000,105062.000000000000000000000000000000,14.850084696168908138247388706077,112018.357395609054947271943092346191,14.850084552485871114413384930231,112018.357397148836753331124782562256,0.000001539781806059181690216064,0.000000143683037023834003775846,101458
21,STARLINK-30375          _SHIJIAN-6 04B (SJ-6 04B),ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.116411000000000000587085935422,116411.000000000000000000000000000000,106001.600000000005820766091346740723,104755.000000000000000000000000000000,19.920209847702555094883791753091,1599412.460223844973370432853698730469,19.920209377442741782715529552661,1599412.460224519483745098114013671875,0.000000674510374665260314941406,0.000000470259813312168262200430,100963
22,STARLINK-30375          _TACSAT 4                ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.131319999999999992290611317003,131320.000000000000000000000000000000,124580.000000000000000000000000000000,123791.000000000000000000000000000000,403.169941187464530685247154906392,107517.801639312368934042751789093018,403.170030606418890783970709890127,107517.810021492041414603590965270996,0.008382179672480560839176177979,0.000089418954360098723554983735,100963
23,STARLINK-30375          _NUSTAR                  ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.127003000000000004776623541147,127003.000000000000000000000000000000,107554.000000000000000000000000000000,105300.000000000000000000000000000000,5.334777359798058782303087355103,1540003.288769259350374341011047363281,5.334777553088999368924305599649,1540003.288784012198448181152343750000,0.000014752848073840141296386719,0.000000193290940586621218244545,100963
24,STARLINK-30375          _EXPRESS-MD2             ,ANCAS,16,15,2419200.000000000000000000000000000000,359.386850095052750475588254630566,16,100966,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.117081000000000004512834550496,117081.000000000000000000000000000000,109306.199999999997089616954326629639,108390.000000000000000000000000000000,195.374733279135085695088491775095,1876067.117536549456417560577392578125,195.374791622603765972598921507597,1876067.116394314914941787719726562500,0.001142234541475772857666015625,0.000058343468680277510429732502,100963
25,STARLINK-30375          _SMDC ONE 1.2            ,ANCAS,16,15,2419200.000000000000000000000000000000,357.748833743273848995158914476633,16,101431,10,0.000000010000000000000000209226,0.000100000000000000004792173602,0.127544999999999991713295344198,127545.000000000000000000000000000000,108990.600000000005820766091346740723,106843.000000000000000000000000000000,83.755022404043913297755352687091,1284186.925226393388584256172180175781,83.755030495896775732944661285728,1284186.925306302029639482498168945312,0.000079908641055226325988769531,0.000008091852862435189308598638,101428
